Step,Time,SpeedX,SpeedY,SpeedZ,TrackPos,Angle,RPM,Gear_State,CurLapTime,DistFromStart,DistRaced,Fuel,Damage,RacePos,Accel,Brake,Steer,Gear_Control,Clutch,Meta,Time_Seconds,Speed_Magnitude,SpeedX_Change,SpeedY_Change,SpeedZ_Change,Dist_From_Center,Angle_Change,RPM_Change,Net_Acceleration,Time_Delta,Gear_Change,Distance_Rate,Speed_Angle_Interaction,Speed_Position_Interaction,SpeedX_MA,SpeedY_MA,Angle_MA
-1.0155211807282096,00:05:50,-2.0740158631398216,-0.03980465862989126,-0.24269974094398142,1.1373807995992122,0.24344330021306737,-0.04038601577613301,-2.1692288029892923,-1.1827175452779017,0.8864303026330058,-0.9611504097636406,0.9512177223420556,-0.9163576857532155,-1.1505927326224674,0.7950531955072148,0.0,-0.7581049427770744,-2.3048213459143967,0.0,0.0,-1.7266725260700118,-2.066201897202221,-0.007931934249129175,-2.2959715182386462e-05,0.00019874579541488596,0.3449575826338336,0.00023884008037438617,0.9721002743281035,0.7950531955072148,-0.05790763824868809,-0.005420321806590548,-0.0797138871238495,0.1941966305281413,0.3175511034534579,-2.0872648959208577,-0.04066567510176156,0.2481903467972356
-1.0149875895146374,00:05:50,-2.0740158631398216,-0.03980465862989126,-0.24269974094398142,1.1373807995992122,0.24344330021306737,0.2152673464423432,-2.1692288029892923,-1.181804789885058,0.8864303026330058,-0.9611504097636406,0.9512177223420556,-0.9163576857532155,-1.1505927326224674,0.7950531955072148,0.0,-0.7581049427770744,-2.3048213459143967,0.0,0.0,-1.7266725260700118,-2.066201897202221,-0.007931934249129175,-2.2959715182386462e-05,0.00019874579541488596,0.3449575826338336,0.00023884008037438617,0.9721002743281035,0.7950531955072148,-0.05790763824868809,-0.005420321806590548,-0.0797138871238495,0.1941966305281413,0.3175511034534579,-2.0872648959208577,-0.04066567510176156,0.2481903467972356
-1.0144539983010652,00:05:50,-2.0740158631398216,-0.03980465862989126,-0.24269974094398142,1.1373807995992122,0.24344330021306737,0.468285106988464,-2.1692288029892923,-1.1808920344922145,0.8864303026330058,-0.9611504097636406,0.9512177223420556,-0.9163576857532155,-1.1505927326224674,0.7950531955072148,0.0,-0.7581049427770744,-2.3048213459143967,0.0,0.0,-1.7266725260700118,-2.066201897202221,-0.007931934249129175,-2.2959715182386462e-05,0.00019874579541488596,0.3449575826338336,0.00023884008037438617,0.9620271429899389,0.7950531955072148,-0.05790763824868809,-0.005420321806590548,-0.0797138871238495,0.1941966305281413,0.3175511034534579,-2.0872648959208577,-0.04066567510176156,0.2481903467972356
-1.0139204070874928,00:05:50,-2.0740158631398216,-0.03980465862989126,-0.24269974094398142,1.1373807995992122,0.24344330021306737,0.7186672658622293,-2.1692288029892923,-1.1799792790993708,0.8864303026330058,-0.9611504097636406,0.9407850024351272,-0.9163576857532155,-1.1505927326224674,0.7950531955072148,0.0,-0.7581049427770744,-2.3048213459143967,0.0,0.0,-1.7266725260700118,-2.066201897202221,-0.007931934249129175,-2.2959715182386462e-05,0.00019874579541488596,0.3449575826338336,0.00023884008037438617,0.9519540116517742,0.7950531955072148,-0.05790763824868809,-0.005420321806590548,-0.0797138871238495,0.1941966305281413,0.3175511034534579,-2.0872648959208577,-0.04066567510176156,0.2481903467972356
-1.0133868158739205,00:05:50,-2.0740158631398216,-0.03980465862989126,-0.24269974094398142,1.1373807995992122,0.24344330021306737,0.9657549226455504,-2.1692288029892923,-1.179066523706527,0.8864303026330058,-0.9611504097636406,0.9407850024351272,-0.9163576857532155,-1.1505927326224674,0.7950531955072148,0.0,-0.7581049427770744,-2.3048213459143967,0.0,0.0,-1.7266725260700118,-2.066201897202221,-0.007931934249129175,-2.2959715182386462e-05,0.00019874579541488596,0.3449575826338336,0.00023884008037438617,0.9393625974790684,0.7950531955072148,-0.05790763824868809,-0.005420321806590548,-0.0797138871238495,0.1941966305281413,0.3175511034534579,-2.0872648959208577,-0.04066567510176156,0.2481903467972356
-1.0128532246603483,00:05:50,-2.0740158631398216,-0.03980465862989126,-0.24269974094398142,1.1373807995992122,0.24344330021306737,1.2088891769203383,-2.1692288029892923,-1.1781537683136833,0.8864303026330058,-0.9611504097636406,0.9407850024351272,-0.9163576857532155,-1.1505927326224674,0.7950531955072148,0.0,-0.7581049427770744,-1.3579561553055695,0.0,0.0,-1.7266725260700118,-2.066201897202221,-0.007931934249129175,-2.2959715182386462e-05,0.00019874579541488596,0.3449575826338336,0.00023884008037438617,0.9242529004718213,0.7950531955072148,-0.05790763824868809,-0.005420321806590548,-0.0797138871238495,0.1941966305281413,0.3175511034534579,-2.0872648959208577,-0.04066567510176156,0.2481903467972356
-1.012319633446776,00:05:50,-2.0740158631398216,-0.03980465862989126,-0.24269974094398142,1.1373807995992122,0.24344330021306737,1.4487289291046819,-2.1692288029892923,-1.1772410129208395,0.8864303026330058,-0.9611504097636406,0.9407850024351272,-0.9163576857532155,-1.1505927326224674,0.7950531955072148,0.0,-0.7581049427770744,-1.3579561553055695,0.0,0.0,-1.7266725260700118,-2.066201897202221,-0.007931934249129175,-2.2959715182386462e-05,0.00019874579541488596,0.3449575826338336,0.00023884008037438617,0.9116614862991155,0.7950531955072148,-0.05790763824868809,-0.005420321806590548,-0.0797138871238495,0.1941966305281413,0.3175511034534579,-2.0872648959208577,-0.04066567510176156,0.2481903467972356
-1.0117860422332037,00:05:50,-2.0740158631398216,-0.03980465862989126,-0.24269974094398142,1.1373807995992122,0.24344330021306737,1.6813207766900482,-2.1692288029892923,-1.1763282575279959,0.8864303026330058,-0.9611504097636406,0.9407850024351272,-0.9163576857532155,-1.1505927326224674,0.7950531955072148,0.0,-0.7581049427770744,-1.3579561553055695,0.0,0.0,-1.7266725260700118,-2.066201897202221,-0.007931934249129175,-2.2959715182386462e-05,0.00019874579541488596,0.3449575826338336,0.00023884008037438617,0.8839603751191626,0.7950531955072148,-0.05790763824868809,-0.005420321806590548,-0.0797138871238495,0.1941966305281413,0.3175511034534579,-2.0872648959208577,-0.04066567510176156,0.2481903467972356
-1.0112524510196315,00:05:50,-2.0740158631398216,-0.03980465862989126,-0.24269974094398142,1.1373807995992122,0.24344330021306737,1.9013935163317262,-2.1692288029892923,-1.1754155021351522,0.8864303026330058,-0.9611504097636406,0.9407850024351272,-0.9163576857532155,-1.1505927326224674,0.7950531955072148,0.0,-0.7581049427770744,-1.3579561553055695,0.0,0.0,-1.7266725260700118,-2.066201897202221,-0.007931934249129175,-2.2959715182386462e-05,0.00019874579541488596,0.3449575826338336,0.00023884008037438617,0.8361130012628804,0.7950531955072148,-0.05790763824868809,-0.005420321806590548,-0.0797138871238495,0.1941966305281413,0.3175511034534579,-2.0872648959208577,-0.04066567510176156,0.2481903467972356
-1.010718859806059,00:05:50,-2.0740158631398216,-0.03980465862989126,-0.24269974094398142,1.1373807995992122,0.24344330021306737,2.1089471480297157,-2.1692288029892923,-1.1745027467423086,0.8864303026330058,-0.9611504097636406,0.9407850024351272,-0.9163576857532155,-1.1505927326224674,0.7950531955072148,0.0,-0.7581049427770744,-1.3579561553055695,0.0,0.0,-1.7266725260700118,-2.066201897202221,-0.007931934249129175,-2.2959715182386462e-05,0.00019874579541488596,0.3449575826338336,0.00023884008037438617,0.7882656274065982,0.7950531955072148,-0.05790763824868809,-0.005420321806590548,-0.0797138871238495,0.1941966305281413,0.3175511034534579,-2.0872648959208577,-0.04066567510176156,0.2481903467972356
-1.0101852685924868,00:05:50,-2.0740158631398216,-0.03980465862989126,-0.24269974094398142,1.1373807995992122,0.24344330021306737,2.3026638709478395,-2.1692288029892923,-1.1735899913494647,0.8864303026330058,-0.9611504097636406,0.9407850024351272,-0.9163576857532155,-1.1505927326224674,0.7950531955072148,0.0,-0.7581049427770744,-1.3579561553055695,0.0,0.0,-1.7266725260700118,-2.066201897202221,-0.007931934249129175,-2.2959715182386462e-05,0.00019874579541488596,0.3449575826338336,0.00023884008037438617,0.7353816878812336,0.7950531955072148,-0.05790763824868809,-0.005420321806590548,-0.0797138871238495,0.1941966305281413,0.3175511034534579,-2.0872648959208577,-0.04066567510176156,0.2481903467972356
-1.0096516773789144,00:05:50,-2.0740158631398216,-0.03980465862989126,-0.24269974094398142,1.1373807995992122,0.24344330021306737,2.3889798257174797,-2.1692288029892923,-1.172677235956621,0.8864303026330058,-0.9611504097636406,0.9407850024351272,-0.9163576857532155,-1.1505927326224674,0.7950531955072148,0.0,-0.7581049427770744,-1.3579561553055695,0.0,0.0,-1.7266725260700118,-2.066201897202221,-0.007931934249129175,-2.2959715182386462e-05,0.00019874579541488596,0.3449575826338336,0.00023884008037438617,0.3249015858510231,0.7950531955072148,-0.05790763824868809,-0.005420321806590548,-0.0797138871238495,0.1941966305281413,0.3175511034534579,-2.0872648959208577,-0.04066567510176156,0.2481903467972356
-1.0091180861653422,00:05:50,-2.0740158631398216,-0.03980465862989126,-0.24269974094398142,1.1373807995992122,0.24344330021306737,2.3889798257174797,-2.1692288029892923,-1.1717644805637775,0.8864303026330058,-0.9611504097636406,0.9407850024351272,-0.9163576857532155,-1.1505927326224674,0.7950531955072148,0.0,-0.7581049427770744,-1.3579561553055695,0.0,0.0,-1.7266725260700118,-2.066201897202221,-0.007931934249129175,-2.2959715182386462e-05,0.00019874579541488596,0.3449575826338336,0.00023884008037438617,-0.004993465473870143,0.7950531955072148,-0.05790763824868809,-0.005420321806590548,-0.0797138871238495,0.1941966305281413,0.3175511034534579,-2.0872648959208577,-0.04066567510176156,0.2481903467972356
-1.00858449495177,00:05:50,-2.0740158631398216,-0.03980465862989126,-0.24269974094398142,1.1373807995992122,0.24344330021306737,2.3889798257174797,-2.1692288029892923,-1.1708517251709338,0.8864303026330058,-0.9611504097636406,0.9407850024351272,-0.9163576857532155,-1.1505927326224674,0.7950531955072148,0.0,-0.7581049427770744,-1.3579561553055695,0.0,0.0,-1.7266725260700118,-2.066201897202221,-0.007931934249129175,-2.2959715182386462e-05,0.00019874579541488596,0.3449575826338336,0.00023884008037438617,-0.004993465473870143,0.7950531955072148,-0.05790763824868809,-0.005420321806590548,-0.0797138871238495,0.1941966305281413,0.3175511034534579,-2.0872648959208577,-0.04066567510176156,0.2481903467972356
-1.0080509037381975,00:05:50,-2.0740158631398216,-0.03980465862989126,-0.24269974094398142,1.1373807995992122,0.24344330021306737,2.3889798257174797,-2.1692288029892923,-1.16993896977809,0.8864303026330058,-0.9611504097636406,0.9407850024351272,-0.9163576857532155,-1.1505927326224674,0.7950531955072148,0.0,-0.7581049427770744,-1.3579561553055695,0.0,0.0,-1.7266725260700118,-2.066201897202221,-0.007931934249129175,-2.2959715182386462e-05,0.00019874579541488596,0.3449575826338336,0.00023884008037438617,-0.004993465473870143,0.7950531955072148,-0.05790763824868809,-0.005420321806590548,-0.0797138871238495,0.1941966305281413,0.3175511034534579,-2.0872648959208577,-0.04066567510176156,0.2481903467972356
-1.0075173125246253,00:05:50,-2.0740158631398216,-0.03980465862989126,-0.24269974094398142,1.1373807995992122,0.24344330021306737,2.3889798257174797,-2.1692288029892923,-1.1690262143852461,0.8864303026330058,-0.9611504097636406,0.9407850024351272,-0.9163576857532155,-1.1505927326224674,0.7950531955072148,0.0,-0.7581049427770744,-1.3579561553055695,0.0,0.0,-1.7266725260700118,-2.066201897202221,-0.007931934249129175,-2.2959715182386462e-05,0.00019874579541488596,0.3449575826338336,0.00023884008037438617,-0.004993465473870143,0.7950531955072148,-0.05790763824868809,-0.005420321806590548,-0.0797138871238495,0.1941966305281413,0.3175511034534579,-2.0872648959208577,-0.04066567510176156,0.2481903467972356
-1.006983721311053,00:05:50,-2.0740158631398216,-0.03980465862989126,-0.24269974094398142,1.1373807995992122,0.24344330021306737,2.3889798257174797,-2.1692288029892923,-1.1681134589924025,0.8864303026330058,-0.9611504097636406,0.9407850024351272,-0.9163576857532155,-1.1505927326224674,0.7950531955072148,0.0,-0.7581049427770744,-1.3579561553055695,0.0,0.0,-1.7266725260700118,-2.066201897202221,-0.007931934249129175,-2.2959715182386462e-05,0.00019874579541488596,0.3449575826338336,0.00023884008037438617,-0.004993465473870143,0.7950531955072148,-0.05790763824868809,-0.005420321806590548,-0.0797138871238495,0.1941966305281413,0.3175511034534579,-2.0872648959208577,-0.04066567510176156,0.2481903467972356
-1.0064501300974806,00:05:50,-2.0740158631398216,-0.03980465862989126,-0.24269974094398142,1.1373807995992122,0.24344330021306737,2.3889798257174797,-2.1692288029892923,-1.1672007035995589,0.8864303026330058,-0.9611504097636406,0.9407850024351272,-0.9163576857532155,-1.1505927326224674,0.7950531955072148,0.0,-0.7581049427770744,-1.3579561553055695,0.0,0.0,-1.7266725260700118,-2.066201897202221,-0.007931934249129175,-2.2959715182386462e-05,0.00019874579541488596,0.3449575826338336,0.00023884008037438617,-0.004993465473870143,0.7950531955072148,-0.05790763824868809,-0.005420321806590548,-0.0797138871238495,0.1941966305281413,0.3175511034534579,-2.0872648959208577,-0.04066567510176156,0.2481903467972356
-1.0059165388839084,00:05:50,-2.0740158631398216,-0.03980465862989126,-0.24269974094398142,1.1373807995992122,0.24344330021306737,2.3889798257174797,-2.1692288029892923,-1.1662879482067152,0.8864303026330058,-0.9611504097636406,0.9407850024351272,-0.9163576857532155,-1.1505927326224674,0.7950531955072148,0.0,-0.7581049427770744,-1.3579561553055695,0.0,0.0,-1.7266725260700118,-2.066201897202221,-0.007931934249129175,-2.2959715182386462e-05,0.00019874579541488596,0.3449575826338336,0.00023884008037438617,-0.004993465473870143,0.7950531955072148,-0.05790763824868809,-0.005420321806590548,-0.0797138871238495,0.1941966305281413,0.3175511034534579,-2.0872648959208577,-0.04066567510176156,0.2481903467972356
-1.0053829476703362,00:05:50,-2.0740158631398216,-0.03980465862989126,-0.24269974094398142,1.1373807995992122,0.24344330021306737,2.3889798257174797,-2.1692288029892923,-1.1653751928138716,0.8864303026330058,-0.9611504097636406,0.9407850024351272,-0.9163576857532155,-1.1505927326224674,0.7950531955072148,0.0,-0.7581049427770744,-1.3579561553055695,0.0,0.0,-1.7266725260700118,-2.066201897202221,-0.007931934249129175,-2.2959715182386462e-05,0.00019874579541488596,0.3449575826338336,0.00023884008037438617,-0.004993465473870143,0.7950531955072148,-0.05790763824868809,-0.005420321806590548,-0.0797138871238495,0.1941966305281413,0.3175511034534579,-2.0872648959208577,-0.04066567510176156,0.2481903467972356
-1.0048493564567638,00:05:50,-2.0740158631398216,-0.03980465862989126,-0.24269974094398142,1.1373807995992122,0.24344330021306737,2.3889798257174797,-2.1692288029892923,-1.1644624374210277,0.8864303026330058,-0.9611504097636406,0.9407850024351272,-0.9163576857532155,-1.1505927326224674,0.7950531955072148,0.0,-0.7581049427770744,-1.3579561553055695,0.0,0.0,-1.7266725260700118,-2.066201897202221,-0.007931934249129175,-2.2959715182386462e-05,0.00019874579541488596,0.3449575826338336,0.00023884008037438617,-0.004993465473870143,0.7950531955072148,-0.05790763824868809,-0.005420321806590548,-0.0797138871238495,0.1941966305281413,0.3175511034534579,-2.0872648959208577,-0.04066567510176156,0.2481903467972356
-1.0043157652431915,00:05:50,-2.0740158631398216,-0.03980465862989126,-0.24269974094398142,1.1373807995992122,0.24344330021306737,2.3889798257174797,-2.1692288029892923,-1.163549682028184,0.8864303026330058,-0.9611504097636406,0.9407850024351272,-0.9163576857532155,-1.1505927326224674,0.7950531955072148,0.0,-0.7581049427770744,-1.3579561553055695,0.0,0.0,-1.7266725260700118,-2.066201897202221,-0.007931934249129175,-2.2959715182386462e-05,0.00019874579541488596,0.3449575826338336,0.00023884008037438617,-0.004993465473870143,0.7950531955072148,-0.05790763824868809,-0.005420321806590548,-0.0797138871238495,0.1941966305281413,0.3175511034534579,-2.0872648959208577,-0.04066567510176156,0.2481903467972356
-1.0037821740296191,00:05:50,-2.0740158631398216,-0.03980465862989126,-0.24269974094398142,1.1373807995992122,0.24344330021306737,2.3889798257174797,-2.1692288029892923,-1.1626369266353402,0.8864303026330058,-0.9611504097636406,0.9407850024351272,-0.9163576857532155,-1.1505927326224674,0.7950531955072148,0.0,-0.7581049427770744,-1.3579561553055695,0.0,0.0,-1.7266725260700118,-2.066201897202221,-0.007931934249129175,-2.2959715182386462e-05,0.00019874579541488596,0.3449575826338336,0.00023884008037438617,-0.004993465473870143,0.7950531955072148,-0.05790763824868809,-0.005420321806590548,-0.0797138871238495,0.1941966305281413,0.3175511034534579,-2.0872648959208577,-0.04066567510176156,0.2481903467972356
